item_id,order_id,item_name,quantity,price
ITEM54003,ORD23606,Salad,4,13.1
ITEM54004,ORD20023,Burger,3,3.08
ITEM54005,ORD40810,Pasta,4,13.85
ITEM54006,ORD52132,Pasta,5,6.31
ITEM54007,ORD28320,Tacos,3,4.49
ITEM54008,ORD25760,Tacos,2,13.86
ITEM54009,ORD21212,Sushi,3,6.2
ITEM54010,ORD29242,Burger,5,8.92
ITEM54011,ORD17316,Pasta,5,3.12
ITEM54012,ORD37400,Tacos,4,3.14
ITEM54013,ORD44453,Pasta,4,7.74
ITEM54014,ORD53549,Tacos,1,8.2
ITEM54015,ORD29527,Pasta,1,13.48
ITEM54016,ORD47632,Sushi,3,8.52
ITEM54017,ORD41396,Pasta,2,14.11
ITEM54018,ORD39090,Sushi,1,7.51
ITEM54019,ORD40371,Salad,4,13.09
ITEM54020,ORD50669,Sushi,2,4.72
ITEM54021,ORD43927,Burger,4,7.88
ITEM54022,ORD46564,Biryani,2,7.61
ITEM54023,ORD13431,Pasta,2,6.03
ITEM54024,ORD30198,Biryani,3,10.93
ITEM54025,ORD10287,Pizza,4,9.57
ITEM54026,ORD26677,Pasta,4,4.83
ITEM54027,ORD20793,Pasta,4,4.81
ITEM54028,ORD44562,Sushi,5,4.68
ITEM54029,ORD33873,Biryani,5,14.83
ITEM54030,ORD17659,Pasta,4,7.96
ITEM54031,ORD27685,Sushi,1,12.95
ITEM54032,ORD54715,Salad,2,6.25
ITEM54033,ORD17722,Biryani,3,9.96
ITEM54034,ORD14332,Burger,4,9.43
ITEM54035,ORD13042,Pasta,4,4.69
ITEM54036,ORD24463,Sushi,5,5.15
ITEM54037,ORD19792,Tacos,4,10.57
ITEM54038,ORD32593,Salad,2,12.43
ITEM54039,ORD12905,Salad,2,3.0
ITEM54040,ORD44620,Pasta,1,11.35
ITEM54041,ORD38570,Sushi,2,9.72
ITEM54042,ORD28166,Pizza,3,12.8
ITEM54043,ORD19037,Burger,4,14.39
ITEM54044,ORD45735,Pasta,2,13.15
ITEM54045,ORD26189,Sushi,2,10.14
ITEM54046,ORD59932,Pasta,5,12.89
ITEM54047,ORD49014,Burger,4,4.46
ITEM54048,ORD37441,Salad,5,8.43
ITEM54049,ORD20143,Biryani,3,7.43
ITEM54050,ORD23885,Biryani,1,12.42
ITEM54051,ORD56617,Biryani,3,5.07
ITEM54052,ORD57396,Sushi,4,7.05
ITEM54053,ORD43598,Pizza,5,6.39
ITEM54054,ORD22809,Pasta,5,9.55
ITEM54055,ORD48252,Tacos,1,13.47
ITEM54056,ORD35191,Burger,5,13.28
ITEM54057,ORD19106,Pizza,2,4.06
ITEM54058,ORD12103,Pasta,5,13.49
ITEM54059,ORD24280,Burger,3,13.76
ITEM54060,ORD58960,Tacos,4,4.99
ITEM54061,ORD44485,Pizza,3,4.54
ITEM54062,ORD53162,Pasta,4,12.47
ITEM54063,ORD22973,Biryani,4,14.44
ITEM54064,ORD38090,Biryani,4,8.6
ITEM54065,ORD16842,Salad,2,12.61
ITEM54066,ORD27274,Salad,1,6.16
ITEM54067,ORD23064,Sushi,4,2.94
ITEM54068,ORD44528,Pizza,5,11.14
ITEM54069,ORD51971,Pasta,5,3.58
ITEM54070,ORD22219,Pizza,3,6.33
ITEM54071,ORD24673,Tacos,3,12.34
ITEM54072,ORD58980,Pasta,3,4.15
ITEM54073,ORD16026,Burger,2,4.1
ITEM54074,ORD14567,Pizza,4,8.07
ITEM54075,ORD20855,Burger,4,6.22
ITEM54076,ORD28115,Salad,1,9.68
ITEM54077,ORD35181,Tacos,2,10.29
ITEM54078,ORD43846,Burger,3,3.76
ITEM54079,ORD19627,Burger,3,13.24
ITEM54080,ORD49024,Burger,4,11.9
ITEM54081,ORD23015,Pasta,5,5.04
ITEM54082,ORD59963,Sushi,3,5.42
ITEM54083,ORD32372,Burger,2,10.25
ITEM54084,ORD53366,Pasta,3,14.9
ITEM54085,ORD45345,Sushi,2,4.15
ITEM54086,ORD57276,Sushi,4,6.32
ITEM54087,ORD21043,Sushi,1,4.73
ITEM54088,ORD24335,Burger,2,12.03
ITEM54089,ORD44134,Pasta,1,9.05
ITEM54090,ORD34425,Pasta,1,7.96
ITEM54091,ORD14115,Pasta,2,6.25
ITEM54092,ORD24040,Pasta,3,5.02
ITEM54093,ORD15179,Pizza,4,3.15
ITEM54094,ORD50201,Burger,1,9.87
ITEM54095,ORD23272,Pasta,2,5.37
ITEM54096,ORD30447,Tacos,5,12.26
ITEM54097,ORD38116,Burger,5,8.58
ITEM54098,ORD53843,Sushi,4,7.13
ITEM54099,ORD20830,Burger,3,11.73
ITEM54100,ORD50649,Burger,5,6.07
ITEM54101,ORD23431,Pasta,4,4.73
ITEM54102,ORD18980,Tacos,1,11.97
ITEM54103,ORD53786,Pizza,5,5.73
ITEM54104,ORD55323,Tacos,2,6.78
ITEM54105,ORD53949,Tacos,1,4.09
ITEM54106,ORD19543,Tacos,1,11.43
ITEM54107,ORD50689,Burger,5,3.99
ITEM54108,ORD44466,Salad,1,13.2
ITEM54109,ORD36830,Tacos,1,9.15
ITEM54110,ORD21526,Pasta,2,5.94
ITEM54111,ORD25459,Burger,4,8.02
ITEM54112,ORD12271,Tacos,2,13.57
ITEM54113,ORD31441,Sushi,3,13.58
ITEM54114,ORD44531,Biryani,4,9.86
ITEM54115,ORD23895,Pasta,4,6.93
ITEM54116,ORD36158,Burger,4,11.67
ITEM54117,ORD36422,Salad,4,13.94
ITEM54118,ORD47294,Pasta,3,8.99
ITEM54119,ORD53265,Tacos,4,6.84
ITEM54120,ORD50119,Salad,2,3.02
ITEM54121,ORD41955,Biryani,5,10.58
ITEM54122,ORD14983,Biryani,5,13.45
ITEM54123,ORD49070,Sushi,5,4.04
ITEM54124,ORD49074,Pasta,1,5.14
ITEM54125,ORD55526,Burger,4,4.63
ITEM54126,ORD57559,Tacos,4,6.03
ITEM54127,ORD54159,Burger,5,12.55
ITEM54128,ORD15090,Salad,2,7.83
ITEM54129,ORD44776,Salad,3,2.52
ITEM54130,ORD53356,Salad,1,2.99
ITEM54131,ORD22978,Sushi,5,14.11
ITEM54132,ORD30892,Pizza,2,8.22
ITEM54133,ORD10221,Sushi,1,12.75
ITEM54134,ORD38928,Burger,3,14.81
ITEM54135,ORD58117,Burger,2,8.79
ITEM54136,ORD54687,Burger,4,10.09
ITEM54137,ORD15392,Pasta,2,6.9
ITEM54138,ORD53791,Burger,2,9.05
ITEM54139,ORD19313,Pizza,4,2.53
ITEM54140,ORD49684,Burger,5,10.25
ITEM54141,ORD22208,Tacos,2,9.29
ITEM54142,ORD43693,Tacos,3,5.39
ITEM54143,ORD12975,Sushi,2,8.99
ITEM54144,ORD39935,Salad,5,12.43
ITEM54145,ORD55628,Salad,3,6.99
ITEM54146,ORD54400,Tacos,5,13.97
ITEM54147,ORD43719,Sushi,2,7.32
ITEM54148,ORD40638,Tacos,1,10.61
ITEM54149,ORD20820,Salad,4,13.26
ITEM54150,ORD50054,Tacos,2,10.89
ITEM54151,ORD43321,Biryani,5,6.02
ITEM54152,ORD14168,Tacos,3,4.81
ITEM54153,ORD16851,Pizza,4,13.07
ITEM54154,ORD22495,Pizza,1,9.4
ITEM54155,ORD13498,Salad,2,9.44
ITEM54156,ORD31275,Sushi,5,6.25
ITEM54157,ORD25828,Pizza,5,11.4
ITEM54158,ORD43734,Burger,1,7.93
ITEM54159,ORD42024,Burger,2,3.54
ITEM54160,ORD21991,Sushi,2,5.59
ITEM54161,ORD46375,Salad,3,8.22
ITEM54162,ORD48240,Sushi,1,6.33
ITEM54163,ORD35769,Sushi,2,4.5
ITEM54164,ORD32194,Salad,2,6.69
ITEM54165,ORD13481,Biryani,2,14.92
ITEM54166,ORD54758,Salad,5,14.82
ITEM54167,ORD15871,Salad,2,2.83
ITEM54168,ORD45396,Pizza,5,10.94
ITEM54169,ORD51732,Sushi,3,14.62
ITEM54170,ORD17266,Burger,2,7.15
ITEM54171,ORD16333,Salad,4,6.37
ITEM54172,ORD20748,Salad,2,4.82
ITEM54173,ORD47269,Biryani,3,7.52
ITEM54174,ORD59271,Sushi,2,9.2
ITEM54175,ORD47244,Salad,5,13.96
ITEM54176,ORD58474,Sushi,3,13.08
ITEM54177,ORD24931,Pasta,3,8.51
ITEM54178,ORD41837,Pasta,1,12.2
ITEM54179,ORD43744,Pasta,4,6.93
ITEM54180,ORD13045,Salad,2,9.87
ITEM54181,ORD47851,Salad,1,9.73
ITEM54182,ORD32878,Tacos,4,2.87
ITEM54183,ORD52826,Pasta,2,4.29
ITEM54184,ORD14903,Burger,3,8.07
ITEM54185,ORD43567,Salad,4,9.42
ITEM54186,ORD54612,Biryani,1,14.72
ITEM54187,ORD59498,Pasta,5,8.71
ITEM54188,ORD58695,Pasta,1,4.18
ITEM54189,ORD55480,Biryani,4,4.98
ITEM54190,ORD21259,Salad,5,7.43
ITEM54191,ORD16389,Pasta,4,10.83
ITEM54192,ORD54141,Biryani,5,13.38
ITEM54193,ORD55165,Burger,5,11.5
ITEM54194,ORD23744,Tacos,5,4.42
ITEM54195,ORD12192,Salad,4,6.92
ITEM54196,ORD40554,Salad,4,7.83
ITEM54197,ORD31703,Biryani,4,13.4
ITEM54198,ORD51315,Salad,3,9.67
ITEM54199,ORD18300,Pizza,3,11.12
ITEM54200,ORD17412,Biryani,1,14.52
ITEM54201,ORD21477,Pizza,3,11.97
ITEM54202,ORD29842,Biryani,2,3.49
ITEM54203,ORD10284,Sushi,2,13.34
ITEM54204,ORD41863,Pizza,1,9.13
ITEM54205,ORD44097,Pizza,5,3.39
ITEM54206,ORD22951,Sushi,1,9.33
ITEM54207,ORD50723,Sushi,1,5.03
ITEM54208,ORD25761,Salad,2,9.63
ITEM54209,ORD20854,Salad,5,7.54
ITEM54210,ORD25168,Tacos,5,14.31
ITEM54211,ORD40851,Burger,3,11.35
ITEM54212,ORD52448,Pizza,5,4.41
ITEM54213,ORD45435,Tacos,3,12.09
ITEM54214,ORD10455,Tacos,5,4.6
ITEM54215,ORD40779,Tacos,3,5.35
ITEM54216,ORD18553,Pasta,2,9.77
ITEM54217,ORD57025,Burger,1,8.66
ITEM54218,ORD30048,Sushi,1,10.46
ITEM54219,ORD55267,Pasta,4,8.53
ITEM54220,ORD30247,Salad,2,8.73
ITEM54221,ORD18580,Biryani,4,14.62
ITEM54222,ORD17327,Pasta,2,9.9
ITEM54223,ORD28909,Pasta,4,12.24
ITEM54224,ORD34710,Tacos,3,8.08
ITEM54225,ORD28020,Biryani,1,4.45
ITEM54226,ORD23076,Sushi,3,5.74
ITEM54227,ORD20101,Sushi,2,3.34
ITEM54228,ORD38081,Sushi,1,8.49
ITEM54229,ORD16370,Biryani,4,7.45
ITEM54230,ORD21842,Tacos,1,13.23
ITEM54231,ORD59736,Pizza,4,4.66
ITEM54232,ORD20790,Sushi,3,3.24
ITEM54233,ORD43633,Pasta,1,10.86
ITEM54234,ORD39714,Burger,1,11.69
ITEM54235,ORD38536,Pizza,3,5.8
ITEM54236,ORD10239,Pizza,5,11.2
ITEM54237,ORD50500,Sushi,3,9.84
ITEM54238,ORD40823,Pizza,4,3.48
ITEM54239,ORD53528,Burger,2,4.02
ITEM54240,ORD43398,Biryani,1,10.12
ITEM54241,ORD30751,Biryani,2,14.63
ITEM54242,ORD45212,Salad,2,6.69
ITEM54243,ORD59283,Tacos,2,12.12
ITEM54244,ORD31679,Tacos,4,6.78
ITEM54245,ORD34173,Salad,3,10.42
ITEM54246,ORD19282,Biryani,5,5.54
ITEM54247,ORD56738,Pizza,2,12.64
ITEM54248,ORD12585,Pizza,2,2.75
ITEM54249,ORD14763,Biryani,5,11.04
ITEM54250,ORD16547,Tacos,1,12.53
ITEM54251,ORD18112,Pasta,3,10.91
ITEM54252,ORD42870,Pizza,4,14.43
ITEM54253,ORD25311,Salad,3,11.43
ITEM54254,ORD56574,Salad,3,13.7
ITEM54255,ORD10278,Tacos,4,13.84
ITEM54256,ORD58015,Tacos,4,11.47
ITEM54257,ORD11703,Burger,1,4.85
ITEM54258,ORD41132,Biryani,5,10.67
ITEM54259,ORD55827,Pasta,5,4.94
ITEM54260,ORD47601,Tacos,5,12.91
ITEM54261,ORD13789,Sushi,2,6.46
ITEM54262,ORD41116,Salad,3,6.28
ITEM54263,ORD15003,Salad,4,9.14
ITEM54264,ORD56544,Biryani,3,3.76
ITEM54265,ORD22513,Pizza,2,12.13
ITEM54266,ORD32189,Burger,4,6.65
ITEM54267,ORD40189,Pizza,5,5.5
ITEM54268,ORD14903,Sushi,3,5.72
ITEM54269,ORD27734,Salad,3,3.25
ITEM54270,ORD19967,Biryani,5,7.07
ITEM54271,ORD54937,Biryani,3,11.53
ITEM54272,ORD43731,Pizza,1,11.12
ITEM54273,ORD53923,Pizza,1,5.53
ITEM54274,ORD26100,Pizza,4,7.16
ITEM54275,ORD20807,Biryani,3,6.35
ITEM54276,ORD30743,Pasta,4,3.82
ITEM54277,ORD24140,Biryani,4,8.76
ITEM54278,ORD40746,Burger,5,5.2
ITEM54279,ORD41969,Pizza,4,10.66
ITEM54280,ORD54986,Biryani,1,12.05
ITEM54281,ORD56169,Salad,5,6.79
ITEM54282,ORD26549,Tacos,3,10.83
ITEM54283,ORD19506,Salad,4,8.26
ITEM54284,ORD30794,Biryani,4,5.35
ITEM54285,ORD47331,Biryani,4,11.95
ITEM54286,ORD27255,Pizza,3,14.7
ITEM54287,ORD58161,Salad,1,12.84
ITEM54288,ORD33736,Tacos,4,14.58
ITEM54289,ORD22678,Biryani,2,5.3
ITEM54290,ORD53088,Pasta,3,9.4
ITEM54291,ORD53267,Pasta,4,6.29
ITEM54292,ORD56901,Sushi,5,3.12
ITEM54293,ORD29298,Biryani,2,2.58
ITEM54294,ORD19454,Sushi,2,11.72
ITEM54295,ORD16433,Salad,5,11.12
ITEM54296,ORD56371,Burger,1,3.22
ITEM54297,ORD17462,Pasta,2,5.96
ITEM54298,ORD42576,Pizza,1,12.01
ITEM54299,ORD40840,Tacos,3,4.79
ITEM54300,ORD27215,Tacos,2,6.88
ITEM54301,ORD34075,Biryani,4,5.47
ITEM54302,ORD21148,Sushi,4,6.39
ITEM54303,ORD23943,Pasta,1,3.21
ITEM54304,ORD29962,Sushi,1,7.11
ITEM54305,ORD22220,Salad,1,4.17
ITEM54306,ORD33026,Pizza,3,6.05
ITEM54307,ORD22076,Biryani,4,8.99
ITEM54308,ORD38637,Burger,3,8.82
ITEM54309,ORD45430,Pasta,3,14.66
ITEM54310,ORD53585,Burger,3,2.67
ITEM54311,ORD40618,Sushi,5,5.42
ITEM54312,ORD27721,Pizza,5,6.39
ITEM54313,ORD43834,Pasta,5,4.31
ITEM54314,ORD33129,Burger,2,9.83
ITEM54315,ORD46603,Salad,3,2.91
ITEM54316,ORD21749,Biryani,3,8.13
ITEM54317,ORD21894,Sushi,3,13.29
ITEM54318,ORD16475,Salad,4,11.84
ITEM54319,ORD56768,Sushi,1,9.89
ITEM54320,ORD20250,Biryani,1,7.01
ITEM54321,ORD18574,Pasta,5,9.61
ITEM54322,ORD18312,Pizza,2,5.35
ITEM54323,ORD52642,Burger,5,10.12
ITEM54324,ORD40284,Salad,3,7.63
ITEM54325,ORD15359,Burger,3,7.05
ITEM54326,ORD40824,Salad,2,9.41
ITEM54327,ORD38616,Salad,2,12.61
ITEM54328,ORD14310,Pasta,1,9.2
ITEM54329,ORD53054,Biryani,2,2.72
ITEM54330,ORD28165,Salad,2,14.24
ITEM54331,ORD14214,Salad,3,3.58
ITEM54332,ORD13346,Biryani,2,4.26
ITEM54333,ORD37424,Burger,1,5.88
ITEM54334,ORD59103,Biryani,2,10.9
ITEM54335,ORD52212,Pasta,1,14.46
ITEM54336,ORD58947,Tacos,3,5.7
ITEM54337,ORD44679,Pizza,3,7.85
ITEM54338,ORD40508,Biryani,5,10.7
ITEM54339,ORD10234,Pasta,2,7.11
ITEM54340,ORD12494,Burger,5,9.01
ITEM54341,ORD25016,Pasta,1,5.48
ITEM54342,ORD29480,Pizza,5,11.35
ITEM54343,ORD57159,Salad,4,14.7
ITEM54344,ORD45364,Tacos,2,12.48
ITEM54345,ORD52454,Sushi,3,11.73
ITEM54346,ORD15784,Pizza,2,13.01
ITEM54347,ORD29017,Biryani,5,4.59
ITEM54348,ORD44042,Pizza,2,7.29
ITEM54349,ORD12390,Burger,3,12.01
ITEM54350,ORD43409,Biryani,1,6.2
ITEM54351,ORD14337,Pasta,4,8.82
ITEM54352,ORD52399,Pizza,5,13.03
ITEM54353,ORD50770,Tacos,3,11.09
ITEM54354,ORD34482,Pizza,5,14.8
ITEM54355,ORD57906,Pasta,1,4.39
ITEM54356,ORD25321,Burger,5,10.06
ITEM54357,ORD57288,Pizza,5,5.01
ITEM54358,ORD51494,Pasta,5,10.54
ITEM54359,ORD43815,Biryani,3,14.56
ITEM54360,ORD35259,Pasta,1,14.31
ITEM54361,ORD17430,Biryani,3,12.91
ITEM54362,ORD55138,Salad,3,12.98
ITEM54363,ORD44670,Pizza,5,10.17
ITEM54364,ORD22716,Tacos,3,5.49
ITEM54365,ORD37633,Sushi,3,7.07
ITEM54366,ORD18816,Salad,5,14.66
ITEM54367,ORD12925,Biryani,5,6.64
ITEM54368,ORD30608,Pizza,4,3.96
ITEM54369,ORD33066,Pizza,2,14.54
ITEM54370,ORD10883,Biryani,2,7.0
ITEM54371,ORD21307,Burger,1,8.53
ITEM54372,ORD27667,Salad,5,9.76
ITEM54373,ORD31947,Biryani,5,9.82
ITEM54374,ORD44775,Burger,3,3.06
ITEM54375,ORD15774,Burger,2,14.37
ITEM54376,ORD19212,Biryani,3,11.9
ITEM54377,ORD48072,Burger,1,8.72
ITEM54378,ORD50776,Tacos,3,9.26
ITEM54379,ORD10001,Tacos,4,2.96
ITEM54380,ORD16597,Pizza,4,12.17
ITEM54381,ORD10703,Burger,5,9.45
ITEM54382,ORD48005,Salad,5,11.77
ITEM54383,ORD42215,Tacos,1,2.66
ITEM54384,ORD57531,Tacos,3,5.37
ITEM54385,ORD57665,Sushi,1,14.2
ITEM54386,ORD47189,Tacos,3,8.28
ITEM54387,ORD40976,Sushi,4,5.92
ITEM54388,ORD53890,Tacos,2,3.7
ITEM54389,ORD36057,Pizza,5,11.45
ITEM54390,ORD11814,Biryani,4,11.18
ITEM54391,ORD22082,Tacos,3,3.06
ITEM54392,ORD34734,Pizza,4,6.9
ITEM54393,ORD35283,Salad,4,14.91
ITEM54394,ORD19497,Sushi,3,13.6
ITEM54395,ORD35814,Burger,1,2.62
ITEM54396,ORD52211,Sushi,5,8.21
ITEM54397,ORD24969,Tacos,1,14.63
ITEM54398,ORD30074,Salad,2,9.65
ITEM54399,ORD32265,Pasta,5,7.12
ITEM54400,ORD10429,Biryani,5,5.97
ITEM54401,ORD16424,Burger,2,14.87
ITEM54402,ORD47709,Salad,5,7.03
ITEM54403,ORD11772,Pasta,4,12.61
ITEM54404,ORD33262,Salad,2,2.96
ITEM54405,ORD35256,Pizza,1,8.81
ITEM54406,ORD59788,Salad,4,6.89
ITEM54407,ORD38637,Biryani,2,3.12
ITEM54408,ORD26771,Tacos,2,4.05
ITEM54409,ORD21223,Burger,2,8.84
ITEM54410,ORD27939,Salad,1,7.78
ITEM54411,ORD18790,Burger,2,8.51
ITEM54412,ORD19266,Sushi,2,4.17
ITEM54413,ORD36822,Salad,3,6.66
ITEM54414,ORD36079,Pasta,1,14.38
ITEM54415,ORD32586,Salad,4,4.04
ITEM54416,ORD39234,Tacos,1,11.58
ITEM54417,ORD25372,Salad,5,12.58
ITEM54418,ORD22148,Tacos,4,5.48
ITEM54419,ORD17925,Sushi,4,4.93
ITEM54420,ORD51926,Sushi,4,5.49
ITEM54421,ORD26332,Biryani,1,12.82
ITEM54422,ORD47451,Pizza,3,6.57
ITEM54423,ORD50059,Pasta,4,11.77
ITEM54424,ORD32221,Biryani,3,3.99
ITEM54425,ORD10511,Biryani,2,4.23
ITEM54426,ORD27427,Burger,3,3.54
ITEM54427,ORD54464,Tacos,1,8.7
ITEM54428,ORD26395,Pizza,3,12.42
ITEM54429,ORD45499,Tacos,5,14.37
ITEM54430,ORD55530,Biryani,3,11.41
ITEM54431,ORD58769,Burger,4,12.29
ITEM54432,ORD26293,Burger,3,5.56
ITEM54433,ORD56017,Pizza,3,8.79
ITEM54434,ORD50164,Biryani,3,4.15
ITEM54435,ORD39723,Biryani,4,10.87
ITEM54436,ORD30960,Salad,1,7.89
ITEM54437,ORD50913,Sushi,3,4.49
ITEM54438,ORD58511,Salad,5,5.99
ITEM54439,ORD32011,Biryani,3,10.04
ITEM54440,ORD20427,Burger,3,10.1
ITEM54441,ORD34853,Pasta,5,8.13
ITEM54442,ORD32238,Pizza,4,3.08
ITEM54443,ORD44828,Pasta,3,9.33
ITEM54444,ORD13337,Burger,5,10.75
ITEM54445,ORD46142,Tacos,5,13.27
ITEM54446,ORD14428,Biryani,1,12.04
ITEM54447,ORD48768,Sushi,3,2.97
ITEM54448,ORD10182,Pasta,3,3.79
ITEM54449,ORD11280,Tacos,3,6.43
ITEM54450,ORD57414,Tacos,5,9.74
ITEM54451,ORD27847,Biryani,2,10.52
ITEM54452,ORD38727,Salad,1,6.92
ITEM54453,ORD51429,Pasta,2,13.76
ITEM54454,ORD23986,Sushi,3,12.64
ITEM54455,ORD48964,Biryani,2,3.1
ITEM54456,ORD29040,Pasta,4,5.61
ITEM54457,ORD59536,Salad,5,7.07
ITEM54458,ORD15064,Biryani,4,8.32
ITEM54459,ORD22570,Pasta,2,12.13
ITEM54460,ORD47815,Tacos,3,9.54
ITEM54461,ORD17593,Pizza,3,5.31
ITEM54462,ORD28606,Pasta,3,2.6
ITEM54463,ORD17401,Burger,5,5.28
ITEM54464,ORD16053,Tacos,3,12.9
ITEM54465,ORD56157,Pizza,1,5.67
ITEM54466,ORD56964,Burger,1,14.17
ITEM54467,ORD16819,Tacos,1,14.14
ITEM54468,ORD29173,Pizza,1,13.88
ITEM54469,ORD36032,Burger,3,9.6
ITEM54470,ORD55520,Sushi,4,3.86
ITEM54471,ORD40400,Pizza,1,11.26
ITEM54472,ORD34444,Tacos,4,6.72
ITEM54473,ORD44089,Burger,4,5.69
ITEM54474,ORD36885,Pasta,3,2.65
ITEM54475,ORD42407,Pasta,2,5.54
ITEM54476,ORD45973,Biryani,1,7.94
ITEM54477,ORD51696,Sushi,5,12.24
ITEM54478,ORD52046,Burger,4,10.91
ITEM54479,ORD54148,Pizza,2,13.12
ITEM54480,ORD29366,Salad,1,7.74
ITEM54481,ORD17805,Pizza,1,3.61
ITEM54482,ORD28839,Biryani,3,13.98
ITEM54483,ORD58514,Pizza,4,13.94
ITEM54484,ORD27909,Pizza,1,2.8
ITEM54485,ORD32671,Salad,2,10.07
ITEM54486,ORD18743,Tacos,3,12.18
ITEM54487,ORD11847,Sushi,5,10.32
ITEM54488,ORD18555,Pizza,5,14.18
ITEM54489,ORD30569,Sushi,2,11.57
ITEM54490,ORD19148,Burger,2,5.6
ITEM54491,ORD39439,Salad,3,2.95
ITEM54492,ORD32535,Tacos,4,14.78
ITEM54493,ORD56681,Burger,4,11.46
ITEM54494,ORD32303,Salad,5,4.06
ITEM54495,ORD22742,Biryani,4,4.56
ITEM54496,ORD18902,Tacos,4,11.18
ITEM54497,ORD33467,Sushi,2,5.19
ITEM54498,ORD33540,Tacos,3,14.08
ITEM54499,ORD31674,Tacos,1,14.78
ITEM54500,ORD20592,Biryani,4,10.79
ITEM54501,ORD29989,Salad,4,3.94
ITEM54502,ORD42232,Sushi,4,8.25
ITEM54503,ORD56789,Pasta,1,9.41
ITEM54504,ORD43838,Pasta,5,10.21
ITEM54505,ORD59177,Salad,2,10.99
ITEM54506,ORD22950,Biryani,5,3.17
ITEM54507,ORD16242,Pizza,2,9.51
ITEM54508,ORD36328,Pasta,3,9.66
ITEM54509,ORD44977,Sushi,1,14.61
ITEM54510,ORD12781,Tacos,3,10.52
ITEM54511,ORD16789,Salad,1,9.47
ITEM54512,ORD52535,Burger,1,8.08
ITEM54513,ORD51231,Salad,1,12.86
ITEM54514,ORD16061,Salad,5,11.05
ITEM54515,ORD55824,Salad,2,5.48
ITEM54516,ORD34770,Pizza,3,5.6
ITEM54517,ORD17528,Biryani,1,2.76
ITEM54518,ORD51971,Pizza,4,6.1
ITEM54519,ORD12315,Pizza,1,13.97
ITEM54520,ORD10910,Salad,5,14.15
ITEM54521,ORD41746,Biryani,4,13.87
ITEM54522,ORD30358,Tacos,4,10.03
ITEM54523,ORD51478,Burger,2,9.25
ITEM54524,ORD26037,Burger,1,10.38
ITEM54525,ORD44129,Pizza,4,11.44
ITEM54526,ORD56739,Pizza,2,2.7
ITEM54527,ORD10875,Burger,5,11.39
ITEM54528,ORD23391,Pasta,3,7.47
ITEM54529,ORD34896,Salad,5,4.96
ITEM54530,ORD56646,Biryani,1,3.54
ITEM54531,ORD49192,Pizza,1,10.65
ITEM54532,ORD14625,Burger,1,13.39
ITEM54533,ORD40387,Salad,1,7.74
ITEM54534,ORD24421,Pizza,4,12.25
ITEM54535,ORD43881,Pizza,3,9.97
ITEM54536,ORD48724,Biryani,2,10.34
ITEM54537,ORD59757,Salad,5,8.4
ITEM54538,ORD49880,Burger,3,6.85
ITEM54539,ORD16910,Tacos,2,7.87
ITEM54540,ORD27557,Burger,5,13.15
ITEM54541,ORD54663,Tacos,1,12.85
ITEM54542,ORD34656,Burger,4,10.2
ITEM54543,ORD25747,Pasta,5,9.28
ITEM54544,ORD22072,Tacos,4,3.99
ITEM54545,ORD23633,Pizza,2,13.15
ITEM54546,ORD24612,Tacos,4,13.38
ITEM54547,ORD47817,Tacos,3,2.73
ITEM54548,ORD40488,Tacos,1,13.3
ITEM54549,ORD11379,Salad,2,8.09
ITEM54550,ORD46030,Burger,3,8.4
ITEM54551,ORD29182,Sushi,2,3.28
ITEM54552,ORD40361,Pasta,2,3.69
ITEM54553,ORD28023,Pizza,4,14.71
ITEM54554,ORD48218,Burger,3,12.19
ITEM54555,ORD14591,Pasta,5,5.31
ITEM54556,ORD46788,Pizza,3,2.53
ITEM54557,ORD35790,Burger,1,7.47
ITEM54558,ORD11228,Tacos,5,9.51
ITEM54559,ORD34957,Sushi,3,2.62
ITEM54560,ORD18564,Pizza,5,3.45
ITEM54561,ORD42027,Tacos,1,14.62
ITEM54562,ORD34278,Sushi,1,8.9
ITEM54563,ORD12462,Biryani,3,6.07
ITEM54564,ORD29090,Burger,4,11.22
ITEM54565,ORD19995,Biryani,5,14.16
ITEM54566,ORD59688,Pizza,3,4.8
ITEM54567,ORD43925,Pizza,5,11.95
ITEM54568,ORD47600,Biryani,4,9.35
ITEM54569,ORD58938,Tacos,5,4.14
ITEM54570,ORD22424,Burger,1,9.4
ITEM54571,ORD41706,Pizza,3,12.31
ITEM54572,ORD54850,Salad,2,11.81
ITEM54573,ORD47857,Pizza,5,7.5
ITEM54574,ORD17076,Sushi,3,8.67
ITEM54575,ORD17843,Pasta,1,2.81
ITEM54576,ORD17250,Pizza,3,2.98
ITEM54577,ORD44450,Sushi,2,4.88
ITEM54578,ORD26642,Sushi,2,6.67
ITEM54579,ORD26583,Pizza,4,13.64
ITEM54580,ORD34978,Biryani,5,3.54
ITEM54581,ORD29407,Pizza,4,5.44
ITEM54582,ORD25261,Pasta,2,11.3
ITEM54583,ORD34087,Pasta,3,13.48
ITEM54584,ORD30983,Pizza,4,12.52
ITEM54585,ORD15057,Sushi,1,12.45
ITEM54586,ORD39991,Salad,3,9.34
ITEM54587,ORD36852,Pizza,5,9.51
ITEM54588,ORD51632,Pizza,3,14.7
ITEM54589,ORD32020,Burger,5,9.99
ITEM54590,ORD44613,Salad,3,7.24
ITEM54591,ORD13786,Burger,2,8.62
ITEM54592,ORD25913,Biryani,1,10.26
