order_id,customer_id,restaurant_id,order_date,delivery_time_min
ORD34263,CUST16074,REST1761,2025-05-29 01:38,21
ORD34264,CUST4621,REST1199,2024-07-08 07:59,36
ORD34265,CUST15163,REST1181,2024-12-22 05:43,29
ORD34266,CUST13647,REST1536,2025-03-12 14:32,71
ORD34267,CUST10401,REST1946,2024-09-08 10:46,75
ORD34268,CUST13139,REST953,2025-02-10 14:19,54
ORD34269,CUST1489,REST831,2024-11-11 23:24,89
ORD34270,CUST11059,REST1359,2024-07-16 12:59,65
ORD34271,CUST17455,REST282,2025-05-04 18:09,54
ORD34272,CUST18883,REST1397,2025-01-15 08:24,24
ORD34273,CUST7629,REST878,2025-01-22 23:47,81
ORD34274,CUST20727,REST1070,2024-10-02 20:30,46
ORD34275,CUST12938,REST2064,2025-03-06 20:59,65
ORD34276,CUST13626,REST1018,2025-06-17 02:31,49
ORD34277,CUST12213,REST1412,2025-06-14 18:59,83
ORD34278,CUST5955,REST833,2025-01-26 08:19,47
ORD34279,CUST6694,REST1511,2024-10-17 04:29,67
ORD34280,CUST20930,REST847,2025-02-25 16:05,30
ORD34281,CUST8851,REST631,2024-08-10 02:06,22
ORD34282,CUST11736,REST2087,2025-02-16 17:10,38
ORD34283,CUST16763,REST2043,2024-09-05 19:52,69
ORD34284,CUST18200,REST1128,2024-09-03 23:53,42
ORD34285,CUST10459,REST985,2024-09-26 05:04,69
ORD34286,CUST13038,REST2025,2025-03-12 12:16,28
ORD34287,CUST10786,REST640,2025-02-22 04:56,30
ORD34288,CUST8932,REST120,2025-06-14 09:31,36
ORD34289,CUST4789,REST561,2025-02-08 03:37,90
ORD34290,CUST10707,REST409,2024-12-31 12:17,86
ORD34291,CUST7690,REST1417,2024-12-10 06:35,48
ORD34292,CUST17792,REST981,2025-06-21 08:36,31
ORD34293,CUST18929,REST709,2025-01-04 15:29,38
ORD34294,CUST6600,REST1122,2025-02-16 13:15,34
ORD34295,CUST7098,REST1983,2025-04-20 12:37,50
ORD34296,CUST13916,REST1187,2024-07-26 20:11,36
ORD34297,CUST20094,REST1629,2024-07-08 19:35,70
ORD34298,CUST8785,REST1699,2025-03-28 14:41,55
ORD34299,CUST14751,REST1216,2025-01-13 07:07,56
ORD34300,CUST20236,REST641,2025-06-21 17:42,68
ORD34301,CUST1868,REST1530,2025-03-23 19:13,25
ORD34302,CUST13682,REST626,2024-11-06 06:33,88
ORD34303,CUST13215,REST502,2025-06-06 20:02,59
ORD34304,CUST11626,REST1771,2025-06-15 04:44,44
ORD34305,CUST7366,REST817,2025-02-25 06:29,30
ORD34306,CUST20197,REST1602,2025-01-22 02:38,78
ORD34307,CUST13332,REST982,2025-03-01 22:17,63
ORD34308,CUST7971,REST1367,2024-08-21 03:21,46
ORD34309,CUST7028,REST1845,2024-07-20 13:58,28
ORD34310,CUST5707,REST198,2025-03-30 05:52,46
ORD34311,CUST10640,REST112,2024-09-06 14:12,25
ORD34312,CUST7753,REST1928,2025-04-30 06:40,65
ORD34313,CUST4434,REST1928,2024-09-12 12:26,71
ORD34314,CUST3561,REST817,2025-06-16 20:49,36
ORD34315,CUST19235,REST1511,2024-09-09 04:15,30
ORD34316,CUST13739,REST1870,2024-12-10 21:21,49
ORD34317,CUST2739,REST1194,2024-08-28 07:22,59
ORD34318,CUST11281,REST2055,2024-08-26 13:07,67
ORD34319,CUST10751,REST1122,2024-10-01 15:50,34
ORD34320,CUST6005,REST1332,2025-03-24 21:15,49
ORD34321,CUST8014,REST1030,2024-07-23 18:16,28
ORD34322,CUST13366,REST769,2025-04-19 02:34,73
ORD34323,CUST9652,REST413,2024-10-18 12:43,37
ORD34324,CUST20771,REST1205,2024-11-04 09:03,56
ORD34325,CUST16176,REST912,2025-02-12 10:24,42
ORD34326,CUST8487,REST191,2024-10-20 09:38,76
ORD34327,CUST10311,REST178,2025-04-11 03:18,47
ORD34328,CUST8652,REST347,2024-07-25 22:57,29
ORD34329,CUST15966,REST1465,2025-05-17 09:42,56
ORD34330,CUST9446,REST1857,2025-04-14 18:51,89
ORD34331,CUST17880,REST124,2025-05-20 08:58,63
ORD34332,CUST12557,REST234,2024-12-25 10:17,70
ORD34333,CUST4815,REST347,2024-10-11 22:31,88
ORD34334,CUST11900,REST1352,2025-03-31 01:47,67
ORD34335,CUST15231,REST1537,2025-06-02 02:13,51
ORD34336,CUST15048,REST170,2024-07-14 03:43,59
ORD34337,CUST9155,REST917,2024-07-06 17:16,32
ORD34338,CUST12461,REST1397,2025-05-13 08:49,65
ORD34339,CUST3703,REST1162,2024-09-11 12:02,66
ORD34340,CUST2144,REST1815,2025-01-16 13:16,55
ORD34341,CUST3344,REST2081,2024-08-15 05:01,65
ORD34342,CUST8696,REST890,2024-10-10 17:18,30
ORD34343,CUST18010,REST1146,2024-12-19 02:25,31
ORD34344,CUST17041,REST1602,2025-04-05 23:31,68
ORD34345,CUST6967,REST226,2025-05-18 07:57,62
ORD34346,CUST4023,REST1026,2025-03-30 16:04,63
ORD34347,CUST4706,REST1835,2024-12-26 05:49,82
ORD34348,CUST12758,REST1537,2024-08-29 22:56,63
ORD34349,CUST14065,REST938,2025-02-17 22:21,66
ORD34350,CUST2323,REST552,2024-12-15 11:15,20
ORD34351,CUST7392,REST686,2025-02-26 02:17,65
ORD34352,CUST2116,REST421,2025-01-02 19:57,85
ORD34353,CUST13247,REST1850,2025-02-04 19:39,58
ORD34354,CUST2286,REST1068,2024-08-19 11:58,71
ORD34355,CUST17723,REST787,2025-02-28 13:19,24
ORD34356,CUST7396,REST1378,2024-07-15 16:33,45
ORD34357,CUST19601,REST1120,2025-02-11 17:16,47
ORD34358,CUST1172,REST262,2024-12-04 22:30,80
ORD34359,CUST20894,REST395,2024-12-05 16:10,85
ORD34360,CUST11897,REST1716,2024-07-15 11:14,50
ORD34361,CUST13199,REST295,2024-10-16 15:05,67
ORD34362,CUST20888,REST1942,2025-03-03 16:31,46
ORD34363,CUST10700,REST1483,2024-12-27 13:24,62
ORD34364,CUST8722,REST879,2024-07-26 10:10,40
ORD34365,CUST9859,REST1817,2024-11-04 07:33,79
ORD34366,CUST13728,REST100,2025-04-23 07:39,24
ORD34367,CUST18861,REST494,2024-07-14 20:10,25
ORD34368,CUST1583,REST103,2024-10-12 16:00,34
ORD34369,CUST5725,REST1277,2024-11-07 09:00,27
ORD34370,CUST12607,REST393,2025-01-24 11:53,37
ORD34371,CUST16964,REST1817,2024-12-19 18:29,82
ORD34372,CUST7145,REST812,2025-03-25 22:46,43
ORD34373,CUST9709,REST1321,2025-03-31 09:34,37
ORD34374,CUST4651,REST548,2024-12-06 18:13,27
ORD34375,CUST7580,REST784,2025-05-01 21:25,56
ORD34376,CUST7845,REST1643,2024-10-07 03:40,54
ORD34377,CUST8656,REST874,2024-07-15 15:08,22
ORD34378,CUST3729,REST1161,2024-10-24 02:34,24
ORD34379,CUST17572,REST1289,2025-05-10 17:54,75
ORD34380,CUST15147,REST1453,2024-11-13 20:53,59
ORD34381,CUST18580,REST888,2025-05-31 11:34,42
ORD34382,CUST1504,REST339,2025-05-07 05:30,50
ORD34383,CUST9627,REST302,2024-07-20 18:16,22
ORD34384,CUST8528,REST203,2024-10-14 11:40,76
ORD34385,CUST10997,REST210,2025-04-27 18:31,68
ORD34386,CUST19874,REST281,2024-09-14 02:31,35
ORD34387,CUST5216,REST499,2025-01-14 16:12,61
ORD34388,CUST3678,REST790,2025-04-11 05:12,61
ORD34389,CUST20310,REST1772,2024-10-23 09:11,25
ORD34390,CUST9153,REST217,2024-10-19 19:15,77
ORD34391,CUST4309,REST1785,2024-10-27 03:54,51
ORD34392,CUST11685,REST1547,2025-04-03 18:37,51
ORD34393,CUST18176,REST1661,2025-04-30 13:32,66
ORD34394,CUST2103,REST2087,2024-08-06 16:49,70
ORD34395,CUST4741,REST1985,2024-11-18 21:12,72
ORD34396,CUST8249,REST231,2025-04-20 23:22,54
ORD34397,CUST19624,REST1041,2024-09-04 16:51,84
ORD34398,CUST15371,REST1508,2024-09-17 01:04,84
ORD34399,CUST1175,REST259,2024-09-21 06:53,30
ORD34400,CUST1639,REST645,2024-12-08 07:54,53
ORD34401,CUST9643,REST1392,2025-05-05 00:24,54
ORD34402,CUST15224,REST196,2025-04-10 11:56,83
ORD34403,CUST8451,REST1655,2025-04-02 16:16,40
ORD34404,CUST11872,REST426,2024-10-01 09:25,64
ORD34405,CUST15420,REST1186,2024-10-15 08:01,66
ORD34406,CUST10980,REST1727,2025-01-30 16:15,27
ORD34407,CUST13564,REST325,2025-05-08 15:37,56
ORD34408,CUST17532,REST486,2025-01-24 13:11,62
ORD34409,CUST16779,REST1769,2025-04-04 21:15,29
ORD34410,CUST12734,REST1327,2024-11-13 11:09,87
ORD34411,CUST1416,REST1681,2024-11-24 04:42,57
ORD34412,CUST8475,REST1831,2025-01-01 19:14,59
ORD34413,CUST2984,REST1081,2024-11-11 06:47,54
ORD34414,CUST16924,REST1999,2025-01-09 19:08,55
ORD34415,CUST11845,REST1020,2025-02-27 05:17,29
ORD34416,CUST8348,REST313,2025-06-22 06:10,85
ORD34417,CUST12139,REST333,2024-07-24 07:56,83
ORD34418,CUST15771,REST995,2025-01-13 13:54,69
ORD34419,CUST7557,REST1746,2024-12-18 21:24,24
ORD34420,CUST9648,REST1815,2024-12-17 21:44,59
ORD34421,CUST19319,REST1585,2024-09-21 05:36,82
ORD34422,CUST18297,REST1993,2024-10-18 05:41,73
ORD34423,CUST8740,REST1561,2025-04-01 07:34,48
ORD34424,CUST3788,REST1050,2024-11-09 10:14,54
ORD34425,CUST19013,REST1390,2024-09-15 13:20,59
ORD34426,CUST14184,REST1598,2025-04-16 07:54,35
ORD34427,CUST5403,REST945,2024-12-07 16:00,88
ORD34428,CUST5076,REST1340,2024-07-11 12:59,66
ORD34429,CUST9366,REST1997,2024-10-26 03:43,58
ORD34430,CUST19234,REST430,2025-05-25 15:31,54
ORD34431,CUST19465,REST2023,2025-02-06 05:53,62
ORD34432,CUST1428,REST707,2025-06-06 08:42,71
ORD34433,CUST8293,REST1047,2025-02-08 21:55,75
ORD34434,CUST1837,REST1686,2024-12-03 05:43,43
ORD34435,CUST19906,REST1311,2024-06-30 03:34,72
ORD34436,CUST15688,REST1685,2025-04-13 17:08,51
ORD34437,CUST8802,REST829,2024-09-02 01:28,26
ORD34438,CUST7510,REST1736,2025-05-13 17:33,81
ORD34439,CUST3903,REST1606,2025-04-13 16:21,79
ORD34440,CUST18177,REST835,2024-07-09 06:51,20
ORD34441,CUST11808,REST1574,2025-05-10 04:37,40
ORD34442,CUST2985,REST1547,2025-06-14 02:47,69
ORD34443,CUST9358,REST698,2024-09-02 04:47,62
ORD34444,CUST20360,REST1179,2024-10-04 19:47,41
ORD34445,CUST5096,REST1367,2024-08-21 00:44,59
ORD34446,CUST19660,REST859,2025-06-21 01:31,22
ORD34447,CUST17607,REST457,2024-08-06 22:10,88
ORD34448,CUST8835,REST165,2025-06-14 16:53,64
ORD34449,CUST3800,REST1932,2024-06-29 21:23,45
ORD34450,CUST20939,REST1808,2025-06-04 04:30,66
ORD34451,CUST17202,REST1980,2024-10-02 23:00,56
ORD34452,CUST18977,REST637,2024-12-11 08:08,38
ORD34453,CUST18276,REST1341,2025-02-15 03:20,72
ORD34454,CUST15043,REST1405,2024-09-21 20:00,40
ORD34455,CUST17396,REST1169,2024-10-31 11:23,82
ORD34456,CUST1662,REST1408,2024-09-08 01:36,57
ORD34457,CUST2805,REST1587,2024-08-25 14:24,44
ORD34458,CUST3962,REST445,2024-12-25 09:34,39
ORD34459,CUST12181,REST753,2024-10-17 05:59,43
ORD34460,CUST16461,REST746,2024-07-10 09:18,67
ORD34461,CUST15077,REST962,2024-10-26 07:47,38
ORD34462,CUST19024,REST1130,2025-05-04 23:27,69
ORD34463,CUST19431,REST1738,2025-05-24 09:29,54
ORD34464,CUST11398,REST1125,2025-04-28 16:07,87
ORD34465,CUST12496,REST1938,2024-12-12 10:06,72
ORD34466,CUST17595,REST1339,2024-08-18 10:45,53
ORD34467,CUST10949,REST1652,2025-05-01 08:46,68
ORD34468,CUST19558,REST341,2024-08-06 06:55,81
ORD34469,CUST18288,REST707,2024-11-22 20:48,76
ORD34470,CUST18206,REST1458,2025-05-11 10:53,38
ORD34471,CUST15582,REST1895,2024-12-28 23:23,82
ORD34472,CUST16205,REST796,2025-01-21 15:09,28
ORD34473,CUST11941,REST386,2025-05-22 06:30,27
ORD34474,CUST12928,REST647,2025-02-06 23:43,46
ORD34475,CUST11144,REST160,2025-04-12 21:52,81
ORD34476,CUST14118,REST1835,2025-01-19 23:31,23
ORD34477,CUST4012,REST1044,2025-05-18 16:37,74
ORD34478,CUST11446,REST1757,2025-03-20 09:16,69
ORD34479,CUST12518,REST703,2024-07-17 08:18,64
ORD34480,CUST14448,REST2061,2025-06-06 22:02,84
ORD34481,CUST19153,REST1771,2025-05-08 16:08,62
ORD34482,CUST2842,REST1910,2025-03-16 21:15,79
ORD34483,CUST10087,REST1799,2024-10-21 14:19,37
ORD34484,CUST5969,REST1298,2024-07-21 08:59,25
ORD34485,CUST13364,REST1112,2024-12-08 21:47,42
ORD34486,CUST6025,REST975,2024-11-06 14:59,33
ORD34487,CUST19552,REST1216,2024-08-26 09:23,21
ORD34488,CUST4361,REST457,2025-01-09 02:21,22
ORD34489,CUST14658,REST1879,2025-05-13 13:26,43
ORD34490,CUST15506,REST1430,2025-05-11 00:46,40
ORD34491,CUST3265,REST250,2025-03-19 12:04,60
ORD34492,CUST11924,REST1562,2025-03-09 05:52,48
ORD34493,CUST9490,REST1311,2024-11-18 09:29,39
ORD34494,CUST13958,REST1974,2025-03-01 14:53,30
ORD34495,CUST15584,REST1332,2025-05-31 03:35,54
ORD34496,CUST19433,REST1447,2024-09-25 03:14,47
ORD34497,CUST14629,REST778,2025-02-11 20:53,21
ORD34498,CUST9928,REST1372,2025-04-29 12:16,51
ORD34499,CUST14029,REST1095,2025-03-25 04:29,76
ORD34500,CUST13215,REST2014,2025-06-08 01:50,76
ORD34501,CUST20048,REST1068,2024-10-02 12:40,29
ORD34502,CUST14202,REST1263,2024-08-01 20:52,68
ORD34503,CUST3802,REST996,2025-05-18 13:03,81
ORD34504,CUST20067,REST1216,2024-10-23 15:14,33
ORD34505,CUST2432,REST279,2024-10-02 02:43,66
ORD34506,CUST11720,REST1690,2024-08-13 02:45,55
ORD34507,CUST15875,REST709,2025-06-13 16:21,90
ORD34508,CUST7084,REST1067,2024-10-19 10:43,65
ORD34509,CUST8222,REST125,2024-11-13 21:08,63
ORD34510,CUST19505,REST1968,2025-04-10 17:37,45
ORD34511,CUST10123,REST1404,2025-05-10 22:39,81
ORD34512,CUST18151,REST743,2024-09-14 09:03,62
ORD34513,CUST4072,REST1631,2025-03-23 15:52,29
ORD34514,CUST15333,REST1143,2024-09-11 20:43,84
ORD34515,CUST20608,REST1877,2025-03-22 10:20,71
ORD34516,CUST18945,REST358,2025-04-09 10:04,75
ORD34517,CUST18882,REST207,2025-05-10 12:17,36
ORD34518,CUST12260,REST659,2024-07-13 21:58,68
ORD34519,CUST17740,REST614,2025-05-20 22:25,49
ORD34520,CUST9561,REST113,2024-08-11 01:33,62
ORD34521,CUST1261,REST373,2024-12-29 13:50,58
ORD34522,CUST19999,REST1971,2025-01-18 01:44,28
ORD34523,CUST8443,REST1662,2024-09-26 22:22,64
ORD34524,CUST4381,REST157,2025-06-04 00:30,57
ORD34525,CUST15779,REST895,2024-07-10 05:41,89
ORD34526,CUST10880,REST572,2025-02-02 03:41,44
ORD34527,CUST17061,REST1901,2025-02-21 21:44,84
ORD34528,CUST7841,REST1510,2024-09-23 07:01,82
ORD34529,CUST18276,REST1227,2025-03-20 04:37,49
ORD34530,CUST11533,REST698,2025-05-30 10:40,36
ORD34531,CUST18687,REST1940,2024-10-22 16:22,77
ORD34532,CUST16745,REST978,2024-12-09 11:54,40
ORD34533,CUST6333,REST1967,2024-12-05 21:35,31
ORD34534,CUST4426,REST212,2025-04-03 10:56,52
ORD34535,CUST8950,REST2082,2025-02-13 20:34,88
ORD34536,CUST15773,REST342,2025-01-29 20:58,36
ORD34537,CUST20965,REST401,2024-12-26 18:35,60
ORD34538,CUST19488,REST1023,2025-03-16 08:44,72
ORD34539,CUST1192,REST1009,2024-10-17 03:07,21
ORD34540,CUST5479,REST1094,2025-06-12 07:51,51
ORD34541,CUST11696,REST1571,2024-10-27 14:19,88
ORD34542,CUST19293,REST252,2024-11-08 15:33,90
ORD34543,CUST1870,REST621,2025-01-21 05:28,38
ORD34544,CUST17357,REST647,2024-10-01 06:41,34
ORD34545,CUST11992,REST218,2025-03-22 18:36,54
ORD34546,CUST11584,REST1536,2025-04-10 05:02,74
ORD34547,CUST11265,REST1098,2024-11-16 16:51,45
ORD34548,CUST16869,REST249,2024-11-06 14:26,76
ORD34549,CUST8260,REST2048,2024-10-21 14:58,90
ORD34550,CUST18824,REST739,2025-01-26 00:30,68
ORD34551,CUST17159,REST398,2025-04-29 18:11,43
ORD34552,CUST17508,REST652,2025-02-20 15:01,24
ORD34553,CUST15559,REST853,2025-05-02 04:25,78
ORD34554,CUST1249,REST1841,2025-01-03 15:37,77
ORD34555,CUST18608,REST239,2025-04-24 21:44,33
ORD34556,CUST2019,REST1214,2024-11-13 02:10,39
ORD34557,CUST18058,REST1346,2024-12-17 06:56,87
ORD34558,CUST13991,REST1355,2025-01-18 14:52,68
ORD34559,CUST13187,REST224,2025-03-03 18:20,54
ORD34560,CUST17221,REST939,2024-10-26 05:15,35
ORD34561,CUST20393,REST579,2025-02-02 22:00,57
ORD34562,CUST16801,REST382,2025-02-07 10:25,66
ORD34563,CUST4071,REST1522,2025-03-05 23:57,48
ORD34564,CUST7716,REST802,2025-06-04 03:16,72
ORD34565,CUST8281,REST1463,2024-10-27 09:11,53
ORD34566,CUST19472,REST2015,2025-03-03 19:18,87
ORD34567,CUST11657,REST1644,2025-03-01 10:59,45
ORD34568,CUST8977,REST960,2025-05-11 04:44,27
ORD34569,CUST18675,REST1413,2025-01-16 02:40,44
ORD34570,CUST18597,REST267,2024-09-04 10:38,75
ORD34571,CUST13837,REST1236,2025-03-01 07:41,40
ORD34572,CUST5757,REST772,2024-12-10 17:16,76
ORD34573,CUST4951,REST1561,2024-10-05 21:01,76
ORD34574,CUST13153,REST450,2024-11-17 21:44,46
ORD34575,CUST9224,REST861,2025-05-05 19:15,40
ORD34576,CUST19986,REST834,2025-05-30 00:13,50
ORD34577,CUST9463,REST839,2024-12-03 02:33,67
ORD34578,CUST7995,REST118,2024-09-04 07:51,39
ORD34579,CUST19149,REST1691,2024-10-16 07:00,78
ORD34580,CUST15346,REST208,2025-03-17 10:35,57
ORD34581,CUST20339,REST2056,2025-05-24 01:31,87
ORD34582,CUST13529,REST897,2025-06-11 19:25,50
ORD34583,CUST5474,REST303,2024-09-02 19:33,40
ORD34584,CUST6039,REST264,2025-01-20 21:29,87
ORD34585,CUST4615,REST1183,2024-07-02 16:22,62
ORD34586,CUST7786,REST1513,2024-09-30 14:34,27
ORD34587,CUST3885,REST127,2025-05-04 07:08,87
ORD34588,CUST18795,REST546,2025-03-29 10:13,75
ORD34589,CUST18644,REST1519,2024-11-12 20:55,37
ORD34590,CUST10537,REST851,2024-07-15 08:21,31
ORD34591,CUST7289,REST1999,2025-03-12 22:51,22
ORD34592,CUST13830,REST623,2025-02-23 05:55,48
ORD34593,CUST19130,REST1012,2024-07-03 15:37,48
ORD34594,CUST20347,REST1446,2024-11-21 01:46,24
ORD34595,CUST18018,REST1975,2024-08-31 19:50,31
ORD34596,CUST18893,REST587,2024-12-02 05:11,37
ORD34597,CUST15810,REST1813,2024-10-31 04:16,57
ORD34598,CUST17829,REST614,2024-12-13 13:02,74
ORD34599,CUST18341,REST1727,2024-07-13 01:37,28
ORD34600,CUST19589,REST1635,2025-01-11 05:19,40
ORD34601,CUST15544,REST1128,2025-06-01 00:36,58
ORD34602,CUST20810,REST192,2024-12-21 06:20,65
ORD34603,CUST19559,REST760,2025-03-23 06:10,57
ORD34604,CUST1136,REST1655,2024-07-03 13:03,20
ORD34605,CUST17877,REST1633,2024-08-22 15:33,87
ORD34606,CUST10995,REST1372,2025-06-13 08:13,78
ORD34607,CUST20804,REST1534,2025-04-14 06:16,68
ORD34608,CUST15405,REST1245,2024-08-16 09:34,54
ORD34609,CUST4103,REST202,2024-10-05 16:45,53
ORD34610,CUST11646,REST1041,2024-09-14 07:36,84
ORD34611,CUST1956,REST1962,2025-01-02 03:54,20
ORD34612,CUST15623,REST638,2024-10-03 06:00,39
ORD34613,CUST5376,REST1943,2024-10-07 10:40,45
ORD34614,CUST10145,REST1836,2025-05-08 23:39,49
ORD34615,CUST18044,REST1607,2024-12-21 21:17,59
ORD34616,CUST2099,REST1852,2025-02-05 12:30,31
ORD34617,CUST9708,REST389,2025-04-23 05:10,48
ORD34618,CUST11276,REST2023,2025-02-02 18:00,60
ORD34619,CUST6427,REST1851,2025-06-24 04:59,67
ORD34620,CUST17106,REST900,2024-06-29 12:15,21
ORD34621,CUST8734,REST1996,2025-04-11 07:01,23
ORD34622,CUST15721,REST1990,2024-10-15 20:20,86
ORD34623,CUST9782,REST432,2024-11-16 00:17,30
ORD34624,CUST8777,REST1765,2025-06-20 01:29,73
ORD34625,CUST15196,REST838,2025-02-26 08:49,87
ORD34626,CUST12615,REST487,2024-12-02 12:09,80
ORD34627,CUST8216,REST1116,2025-02-21 07:15,71
ORD34628,CUST8625,REST1871,2025-05-10 16:03,79
ORD34629,CUST9913,REST1989,2025-01-26 22:36,45
ORD34630,CUST20087,REST1359,2024-11-17 19:10,32
ORD34631,CUST17319,REST459,2025-05-30 18:35,21
ORD34632,CUST3136,REST827,2024-08-14 00:06,43
ORD34633,CUST4524,REST1263,2025-01-17 01:20,69
ORD34634,CUST2742,REST1089,2024-10-12 08:39,86
ORD34635,CUST19721,REST1233,2024-07-02 13:43,89
ORD34636,CUST4775,REST1023,2025-04-26 12:05,79
ORD34637,CUST1193,REST1293,2025-03-11 11:20,31
ORD34638,CUST4690,REST1212,2025-02-13 07:37,29
ORD34639,CUST4555,REST1212,2025-03-08 21:30,49
ORD34640,CUST12264,REST1265,2024-07-23 07:16,22
ORD34641,CUST9962,REST1644,2024-09-15 14:04,31
ORD34642,CUST10707,REST2065,2025-01-22 15:01,30
ORD34643,CUST3657,REST333,2024-10-27 12:53,65
ORD34644,CUST17745,REST1582,2025-04-30 04:32,54
ORD34645,CUST1680,REST1629,2024-06-30 08:18,40
ORD34646,CUST2730,REST1832,2025-05-17 20:11,20
ORD34647,CUST15900,REST1295,2025-02-04 10:53,22
ORD34648,CUST1638,REST278,2025-06-12 01:28,34
ORD34649,CUST6645,REST475,2025-04-30 03:02,54
ORD34650,CUST9097,REST1227,2024-12-29 22:57,70
ORD34651,CUST9272,REST1853,2024-11-06 08:08,27
ORD34652,CUST16907,REST398,2025-04-05 21:49,33
ORD34653,CUST15216,REST224,2025-01-25 06:12,40
ORD34654,CUST7835,REST1426,2024-10-15 02:16,37
ORD34655,CUST2901,REST513,2024-08-15 00:53,89
ORD34656,CUST20365,REST813,2024-09-07 03:16,31
ORD34657,CUST14576,REST552,2024-12-20 22:51,70
ORD34658,CUST19621,REST1721,2024-12-01 02:23,76
ORD34659,CUST16767,REST1035,2025-06-12 01:46,55
ORD34660,CUST10532,REST424,2025-03-29 02:25,25
ORD34661,CUST15366,REST1673,2025-05-02 12:21,47
ORD34662,CUST13885,REST1439,2024-09-29 12:25,78
ORD34663,CUST7074,REST218,2024-12-14 08:44,34
ORD34664,CUST19657,REST1501,2024-09-12 03:06,56
ORD34665,CUST17193,REST1962,2024-07-10 08:38,70
ORD34666,CUST8004,REST575,2024-08-05 05:29,80
ORD34667,CUST13337,REST1216,2025-05-12 07:07,56
ORD34668,CUST19651,REST1300,2024-10-10 07:12,63
ORD34669,CUST1832,REST1234,2025-06-05 07:33,89
ORD34670,CUST3035,REST273,2024-12-02 16:59,73
ORD34671,CUST17124,REST383,2025-06-27 20:36,48
ORD34672,CUST14215,REST958,2024-07-11 23:52,23
ORD34673,CUST7199,REST1227,2025-06-06 23:21,57
ORD34674,CUST5520,REST1763,2024-11-16 03:41,87
ORD34675,CUST16900,REST1514,2025-01-08 16:05,83
ORD34676,CUST9422,REST1802,2025-02-04 17:27,83
ORD34677,CUST3213,REST1601,2024-07-18 12:02,34
ORD34678,CUST10021,REST904,2025-05-10 11:12,24
ORD34679,CUST9504,REST1741,2024-07-20 14:47,44
ORD34680,CUST4333,REST1562,2025-04-24 21:36,85
ORD34681,CUST20796,REST1930,2025-05-21 06:05,82
ORD34682,CUST4054,REST2078,2025-05-14 22:47,48
ORD34683,CUST14080,REST1110,2024-07-07 07:00,31
ORD34684,CUST2809,REST1664,2024-09-27 05:34,71
ORD34685,CUST10146,REST750,2025-05-06 23:48,74
ORD34686,CUST3269,REST2094,2024-08-11 23:06,28
ORD34687,CUST19617,REST1469,2024-08-20 19:10,86
ORD34688,CUST6193,REST1972,2025-01-15 01:09,42
ORD34689,CUST12337,REST621,2024-08-07 07:14,74
ORD34690,CUST6047,REST1712,2024-10-02 02:16,33
ORD34691,CUST19809,REST898,2025-03-21 16:34,76
ORD34692,CUST13844,REST212,2025-02-17 19:53,52
ORD34693,CUST20235,REST186,2025-01-27 11:21,87
ORD34694,CUST5431,REST747,2024-12-09 05:58,62
ORD34695,CUST19346,REST1073,2025-04-24 10:56,69
ORD34696,CUST7760,REST1082,2024-10-17 11:59,80
ORD34697,CUST7920,REST780,2025-06-28 07:47,64
ORD34698,CUST6760,REST1294,2024-07-09 13:32,57
ORD34699,CUST18281,REST2025,2025-04-12 22:50,37
ORD34700,CUST2737,REST1067,2024-10-20 19:44,51
ORD34701,CUST19095,REST1961,2024-07-29 18:57,64
ORD34702,CUST17801,REST1777,2024-08-01 06:37,29
ORD34703,CUST10350,REST219,2024-09-09 11:06,82
ORD34704,CUST5782,REST1194,2024-12-13 03:16,29
ORD34705,CUST20161,REST349,2024-12-11 19:23,71
ORD34706,CUST14609,REST1112,2024-06-30 22:15,25
ORD34707,CUST1366,REST603,2024-07-31 14:09,79
ORD34708,CUST6440,REST131,2024-10-01 17:56,61
ORD34709,CUST14201,REST2073,2025-03-23 02:40,76
ORD34710,CUST5753,REST2076,2024-09-18 00:11,82
ORD34711,CUST15284,REST2006,2024-12-12 02:43,50
ORD34712,CUST5186,REST813,2025-05-27 16:06,74
ORD34713,CUST16534,REST1247,2024-11-09 15:19,35
ORD34714,CUST17766,REST225,2024-09-04 11:25,21
ORD34715,CUST11376,REST414,2024-11-15 18:38,47
ORD34716,CUST6037,REST1792,2024-07-26 07:34,49
ORD34717,CUST19210,REST2082,2024-07-29 00:29,73
ORD34718,CUST15544,REST1608,2025-06-21 21:08,68
ORD34719,CUST17154,REST1943,2025-04-10 02:56,24
ORD34720,CUST10512,REST992,2025-06-05 08:19,49
ORD34721,CUST5280,REST595,2024-10-19 10:08,34
ORD34722,CUST6009,REST463,2024-07-30 19:11,87
ORD34723,CUST5696,REST1133,2024-08-13 17:14,56
ORD34724,CUST17922,REST366,2024-06-29 09:35,37
ORD34725,CUST13545,REST1916,2024-10-01 02:40,86
ORD34726,CUST17783,REST208,2024-08-27 13:34,66
ORD34727,CUST15222,REST1649,2025-01-10 22:01,76
ORD34728,CUST19543,REST520,2024-11-29 23:38,57
ORD34729,CUST12492,REST1832,2024-09-20 00:19,40
ORD34730,CUST9182,REST1155,2025-06-09 14:59,32
ORD34731,CUST15657,REST1607,2025-02-01 14:53,39
ORD34732,CUST2927,REST721,2025-06-04 03:47,73
ORD34733,CUST7385,REST309,2024-11-22 22:54,30
ORD34734,CUST2764,REST1040,2025-06-02 22:48,88
